sekse,cgebland_1,cgebland_2,cgebland_3,cgebland_4,cgebland_5,cgebland_6,cgebland_7,lnvgalguz,leeftijd,delcuziv_1,delcuziv_2,delcuziv_3,delcuziv_4,delcuziv_5,delcuziv_6,delcuziv_7,delcuziv_8,dum1120,dum21plus,lft2,rec4
0,1,0,0,0,0,0,0,1.0986122886681098,57.12182580424367,0,0,0,1,0,0,0,0,0,0,478.4365733802166,0
0,1,0,0,0,0,0,0,1.3862943611198906,39.27118814485259,0,0,0,0,0,0,1,0,0,0,16.18095171928355,0
0,0,0,0,0,1,0,0,0.0,55.175906913073234,0,0,0,0,0,0,1,0,0,0,397.0962546519642,0
0,0,0,0,0,0,1,0,0.6931471805599453,60.44900752908966,0,0,0,0,0,0,1,0,0,0,635.0588878452527,0
0,0,0,0,1,0,0,0,0.0,48.067681287550386,0,0,0,0,0,1,0,0,1,0,164.32800481732392,1
0,1,0,0,0,0,0,0,0.0,26.811055942150226,0,0,0,0,0,0,1,0,1,0,71.19270277719887,1
0,0,0,0,0,0,1,0,0.0,34.3914858544376,0,0,0,0,1,0,0,0,0,0,0.7347008400727375,0
1,1,0,0,0,0,0,0,0.0,58.43394934976044,0,0,0,0,0,0,1,0,0,0,537.5589047626626,0
0,1,0,0,0,0,0,0,0.0,45.50855578370979,0,0,0,0,0,0,0,1,1,0,105.26602018483378,0
0,1,0,0,0,0,0,0,0.6931471805599453,39.069130732375086,0,0,0,0,0,0,0,1,0,0,14.596204657269546,0
1,0,0,0,0,0,1,0,0.0,51.44695414099932,0,0,0,1,0,0,0,0,1,0,262.385615139628,1
0,1,0,0,0,0,0,0,0.0,31.41486979364717,0,0,0,1,0,0,0,0,0,0,14.697738582177045,0
0,1,0,0,0,0,0,0,0.6931471805599453,31.67419575633128,0,0,0,1,0,0,0,0,0,0,12.776599986430648,0
0,0,0,0,0,1,0,0,0.0,31.574422294471063,1,0,0,0,0,0,0,0,0,1,13.499822640839254,1
0,1,0,0,0,0,0,0,0.6931471805599453,40.10443446269678,0,0,0,0,0,0,1,0,0,0,23.57881004925583,0
0,1,0,0,0,0,0,0,0.6931471805599453,22.584531143052704,0,0,0,1,0,0,0,0,0,0,160.37947009469335,1
0,0,0,0,0,0,0,1,0.0,19.279945242984258,0,0,0,0,0,0,0,1,0,0,254.99898143261632,1
0,1,0,0,0,0,0,0,1.3862943611198906,41.64409150252237,0,0,0,0,0,0,1,0,0,0,40.901892360488816,1
0,1,0,0,0,0,0,0,1.0986122886681098,24.922655715263517,0,0,0,1,0,0,0,0,0,0,106.62580219776416,0
0,0,0,0,1,0,0,0,0.0,60.43555704489568,0,0,0,0,0,0,1,0,1,0,634.3811542761005,0
0,0,0,0,0,0,1,0,0.0,40.876112251882276,0,0,0,0,0,0,1,0,0,0,31.668525284770293,0
0,0,0,0,0,0,1,0,0.6931471805599453,19.876796714579054,1,0,0,0,0,0,0,0,0,0,236.2933438082565,1
0,1,0,0,0,0,0,0,0.6931471805599453,25.418206707734427,0,0,0,0,0,0,1,0,0,0,96.63727662547527,1
0,0,1,0,0,0,0,0,1.6094379124341003,32.92813141683778,1,0,0,0,0,0,0,0,0,0,5.384726544144858,0
1,0,0,0,0,1,0,0,0.6931471805599453,30.965092402464066,0,0,0,1,0,0,0,0,0,0,18.34871810636952,1
0,1,0,0,0,0,0,0,0.0,35.88227241615332,0,0,0,0,1,0,0,0,0,1,0.4014991973224518,1
0,0,0,0,0,1,0,0,1.791759469228055,21.97541562095977,0,0,0,0,0,0,0,1,0,0,176.17829356632552,0
0,1,0,0,0,0,0,0,1.0986122886681098,26.65362733541207,0,0,0,0,0,0,1,0,0,0,73.87411847288519,0
0,1,0,0,0,0,0,0,0.0,32.32075937333637,0,0,0,0,0,0,0,1,0,0,8.572442644702818,0
0,1,0,0,0,0,0,0,2.3978952727983707,23.98631074606434,0,0,1,0,0,0,0,0,0,0,126.83989743934244,1
0,1,0,0,0,0,0,0,1.0986122886681098,52.16855825538064,0,0,0,0,1,0,0,0,0,0,286.28387832789804,0
0,1,0,0,0,0,0,0,0.6931471805599453,52.01368925393566,0,0,0,0,0,0,1,0,0,0,281.06711880756006,0
0,1,0,0,0,0,0,0,1.6094379124341003,38.84744039470682,0,0,0,0,0,0,0,1,0,0,12.951416297754012,0
0,1,0,0,0,0,0,0,1.791759469228055,26.436543209876543,0,0,1,0,0,0,0,0,0,0,77.65292246924665,1
0,0,0,0,0,0,1,0,0.0,35.88374800365047,0,0,0,0,0,0,0,1,0,0,0.40337135615105757,0
0,1,0,0,0,0,0,0,0.0,41.13620807665982,0,0,0,1,0,0,0,0,0,0,34.66354295577242,0
0,1,0,0,0,0,0,0,0.6931471805599453,37.83573351585672,0,0,0,0,0,0,1,0,0,0,6.6930902534733185,0
0,1,0,0,0,0,0,0,0.0,41.45716296549801,0,0,0,1,0,0,0,0,0,1,38.54584715063989,1
0,0,0,0,0,0,0,1,0.0,52.956632950541234,0,0,0,1,0,0,0,0,0,0,313.5732702863188,0
0,0,1,0,0,0,0,0,2.3978952727983707,23.416837782340863,1,0,0,0,0,0,0,0,0,0,139.9913727019766,1
0,1,0,0,0,0,0,0,1.0986122886681098,50.40694774000558,0,0,0,0,0,0,0,1,0,0,229.77451263767705,0
0,1,0,0,0,0,0,0,1.6094379124341003,37.37256220371638,1,0,0,0,0,0,0,0,0,0,4.511076226485491,1
1,1,0,0,0,0,0,0,1.3862943611198906,36.80312216391614,0,0,0,1,0,0,0,0,0,0,2.4164372663407807,1
0,1,0,0,0,0,0,0,0.0,25.477692093188328,0,0,0,0,0,0,0,1,0,0,95.4712817692161,0
1,0,0,0,0,0,1,0,1.3862943611198906,59.9151266255989,0,0,0,1,0,0,0,0,0,0,608.4359189782356,0
0,0,0,1,0,0,0,0,2.0794415416798357,27.79192334017796,0,0,0,0,0,0,0,1,0,0,55.60251556616109,1
0,1,0,0,0,0,0,0,0.6931471805599453,59.47982264177251,0,0,0,0,0,0,1,0,0,0,587.150562454476,0
0,0,0,0,0,0,0,1,0.0,29.916495550992472,0,0,0,0,1,0,0,0,0,0,28.431687354764282,0
0,0,0,0,0,0,1,0,1.0986122886681098,23.75492299794661,0,0,0,1,0,0,0,0,0,0,132.10536439411948,0
0,1,0,0,0,0,0,0,0.0,36.50879743706746,1,0,0,0,0,0,0,0,0,0,1.5880149804588124,0
0,1,0,0,0,0,0,0,0.6931471805599453,23.621591565898548,0,0,0,1,0,0,0,0,0,0,135.18808723260798,0
0,1,0,0,0,0,0,0,0.0,28.8843917788425,0,0,0,0,0,0,1,0,0,1,40.50356343224734,1
0,1,0,0,0,0,0,0,0.0,37.61259411362081,0,0,1,0,0,0,0,0,0,1,5.588313219751942,1
0,1,0,0,0,0,0,0,1.791759469228055,31.107460643394933,0,0,0,0,0,0,0,1,0,0,17.149306607364245,0
0,1,0,0,0,0,0,0,0.6931471805599453,24.337031269805056,0,0,0,0,0,0,1,0,0,0,119.0630473654391,1
1,1,0,0,0,0,0,0,1.6094379124341003,24.03569523664664,0,0,0,0,0,0,1,0,0,0,125.72996819510034,1
1,1,0,0,0,0,0,0,0.0,44.0848733744011,0,0,0,0,0,0,1,0,0,0,78.07914796510994,0
0,1,0,0,0,0,0,0,0.0,68.12046543463381,0,0,0,0,0,0,1,0,0,0,1080.5573825317053,0
0,1,0,0,0,0,0,0,1.0986122886681098,45.18763426242807,0,0,0,0,0,0,1,0,0,0,98.78375060602181,0
1,1,0,0,0,0,0,0,0.0,40.79294594645981,0,0,0,0,0,0,1,0,0,0,30.739408564936106,0
0,1,0,0,0,0,0,0,0.0,62.83782698937815,0,0,0,0,0,0,1,0,1,0,761.1636375067253,0
0,0,0,0,1,0,0,0,0.0,33.78781656399726,0,0,0,1,0,0,0,0,0,1,2.1339839966073577,1
0,0,0,0,0,0,1,0,0.0,23.052703627652292,0,0,0,0,0,1,0,0,0,0,148.74068771936209,0
0,1,0,0,0,0,0,0,1.0986122886681098,24.297351921565646,0,0,0,0,0,0,1,0,0,0,119.93055228790902,0
0,1,0,0,0,0,0,0,1.791759469228055,41.813596281086014,0,0,0,0,0,0,0,1,0,0,43.09874586195174,0
1,1,0,0,0,0,0,0,1.3862943611198906,40.75290896646133,0,0,0,0,0,0,1,0,0,0,30.297056413444583,1
0,1,0,0,0,0,0,0,1.3862943611198906,52.22283266154587,1,0,0,0,0,0,0,0,0,0,288.12346185489054,0
0,1,0,0,0,0,0,0,0.0,20.186173853524984,0,0,0,0,0,1,0,0,0,0,226.8776687021327,1
0,1,0,0,0,0,0,0,0.0,38.444900752908964,1,0,0,0,0,0,0,0,0,0,10.216128999123907,1
0,1,0,0,0,0,0,0,0.0,28.722792607802873,0,0,0,0,0,0,1,0,0,0,42.586589862246065,0
0,1,0,0,0,0,0,0,1.3862943611198906,23.976009202220702,0,0,0,1,0,0,0,0,0,0,127.07204216943217,1
1,0,0,1,0,0,0,0,0.0,39.76621222779933,0,0,0,0,0,0,0,1,1,0,20.408524130047027,0
0,1,0,0,0,0,0,0,1.0986122886681098,29.673069434938018,0,0,0,0,0,0,1,0,0,0,31.086906537207366,1
0,1,0,0,0,0,0,0,0.0,20.862422997946613,0,0,0,0,0,0,1,0,0,1,206.96303169304528,0
0,0,0,0,0,0,1,0,0.0,34.83093771389459,0,0,0,0,1,0,0,0,0,0,0.17446916243601793,1
0,1,0,0,0,0,0,0,1.9459101490553132,21.2621492128679,1,0,0,0,0,0,0,0,0,0,195.62172237901572,1
0,1,0,0,0,0,0,0,0.0,36.52521896468679,0,0,0,1,0,0,0,0,0,1,1.629672304698581,1
0,1,0,0,0,0,0,0,1.3862943611198906,44.9947264367379,0,0,0,0,1,0,0,0,0,0,94.98634170153659,0
0,1,0,0,0,0,0,0,0.6931471805599453,18.781656399726216,0,0,0,0,0,1,0,0,0,0,271.16131087933474,0
0,1,0,0,0,0,0,0,1.0986122886681098,38.87748117727584,0,0,0,0,0,0,1,0,0,0,13.168540740911691,1
0,1,0,0,0,0,0,0,0.0,37.69507465713489,0,0,0,0,1,0,0,0,0,0,5.985077892244776,1
0,1,0,0,0,0,0,0,0.0,23.750855578370977,0,0,0,0,0,0,1,0,0,0,132.19888041829324,1
0,1,0,0,0,0,0,0,1.9459101490553132,26.647501711156742,0,0,0,1,0,0,0,0,0,0,73.97945554372455,1
0,0,0,0,0,0,1,0,0.0,34.951065638705096,0,0,0,0,0,0,1,0,0,0,0.08854619943737833,0
0,1,0,0,0,0,0,0,2.1972245773362196,57.06932421983928,0,0,0,0,0,0,1,0,0,0,476.14257521633925,0
0,0,0,1,0,0,0,0,0.0,53.85148556924481,1,0,0,0,0,0,0,0,1,0,346.0661321571968,1
0,1,0,0,0,0,0,0,0.6931471805599453,47.22245037645448,1,0,0,0,0,0,0,0,0,0,143.37230799979463,0
0,1,0,0,0,0,0,0,0.6931471805599453,36.35044490075291,0,0,0,0,1,0,0,0,0,0,1.2139899647712127,1
0,1,0,0,0,0,0,0,0.6931471805599453,23.44917170507263,0,0,0,0,0,0,1,0,0,0,139.22728149452095,0
0,0,1,0,0,0,0,0,2.302585092994046,31.092115338302026,0,0,0,1,0,0,0,0,0,0,17.276637185295993,0
0,1,0,0,0,0,0,0,1.791759469228055,39.67101604684767,0,0,0,0,0,0,1,0,0,0,19.557473820437615,0
0,1,0,0,0,0,0,0,1.3862943611198906,28.522929500342233,0,0,0,0,0,1,0,0,0,0,45.235084512402125,1
0,1,0,0,0,0,0,0,0.0,18.4592458868862,0,1,0,0,0,0,0,0,0,0,281.88351201301475,1
0,1,0,0,0,0,0,0,0.6931471805599453,51.93523709027303,0,0,0,1,0,0,0,0,0,0,278.4427636398387,1
0,1,0,0,0,0,0,0,1.0986122886681098,26.776429101072324,1,0,0,0,0,0,0,0,0,0,71.77823505933364,0
0,1,0,0,0,0,0,0,1.9459101490553132,50.20586426090704,0,0,0,1,0,0,0,0,0,0,223.71877378158646,1
0,1,0,0,0,0,0,0,0.0,44.42234837249981,0,0,0,0,0,1,0,0,0,1,84.15705789973865,0
1,0,0,0,1,0,0,0,0.0,39.43440600679393,0,0,0,1,0,0,0,0,0,0,17.520697564395466,0
0,1,0,0,0,0,0,0,1.3862943611198906,27.578370978781656,0,0,1,0,0,0,0,0,0,0,58.83291599248736,0
1,1,0,0,0,0,0,0,0.0,19.772758384668034,0,0,0,0,0,0,1,0,0,0,239.50268808472413,0
0,1,0,0,0,0,0,0,1.791759469228055,53.72370462265825,0,0,0,1,0,0,0,0,0,0,341.32827984848905,0
0,0,0,0,0,0,1,0,0.0,23.04996577686516,0,0,0,1,0,0,0,0,0,0,148.80747648361,0
0,0,1,0,0,0,0,0,1.3862943611198906,24.451745379876797,1,0,0,0,0,0,0,0,0,0,116.57277738068609,0
0,1,0,0,0,0,0,0,0.0,21.169062286105408,0,0,0,0,0,0,1,0,0,0,198.23430509661122,0
1,1,0,0,0,0,0,0,0.0,35.76454483230664,0,0,1,0,0,0,0,0,0,0,0.26616525289485327,0
0,1,0,0,0,0,0,0,1.9459101490553132,40.34951805587244,1,0,0,0,0,0,0,0,0,0,26.019030668597843,0
0,0,0,0,0,0,1,0,0.0,23.865213736152306,0,0,0,0,0,0,1,0,0,0,129.5822289694189,0
0,0,1,0,0,0,0,0,0.0,41.12011505944685,0,0,0,0,0,1,0,0,1,0,34.474304239567914,1
0,0,0,0,0,0,1,0,0.6931471805599453,40.55600986767055,0,0,0,0,0,0,1,0,0,0,28.168251624589516,0
0,1,0,0,0,0,0,0,1.0986122886681098,55.42708643876594,1,0,0,0,0,0,0,0,0,0,407.16999233977464,0
0,1,0,0,0,0,0,0,2.1972245773362196,34.65900870154891,0,0,0,0,0,0,1,0,0,0,0.34765654568388876,1
0,1,0,0,0,0,0,0,0.0,63.27411365249576,0,0,0,0,0,0,0,1,0,0,785.4275785246374,1
0,1,0,0,0,0,0,0,0.6931471805599453,22.054870459097017,0,0,0,1,0,0,0,0,0,0,174.07536399687046,1
0,1,0,0,0,0,0,0,0.6931471805599453,38.2545582046797,0,0,0,1,0,0,0,0,0,0,9.035587700567271,1
0,1,0,0,0,0,0,0,0.0,30.956852960934924,0,0,0,0,0,0,0,1,0,0,18.41937395560842,0
0,1,0,0,0,0,0,0,2.0794415416798357,40.84873374401095,1,0,0,0,0,0,0,0,0,0,31.361130885049235,1
0,0,0,0,0,0,1,0,0.0,23.542751761857684,0,0,0,1,0,0,0,0,0,0,137.02765024800166,1
0,1,0,0,0,0,0,0,0.0,74.05403566811164,0,0,0,1,0,0,0,0,0,0,1505.859293848692,1
0,1,0,0,0,0,0,0,0.0,28.10130047912389,0,0,0,1,0,0,0,0,0,1,51.08435891968235,1
0,0,0,0,0,0,0,1,0.0,26.083504449007528,0,0,0,0,0,0,1,0,0,0,83.99957719601589,0
0,1,0,0,0,0,0,0,0.0,35.48853198595584,1,0,0,0,0,0,0,0,0,1,0.057551632356758656,1
0,1,0,0,0,0,0,0,0.0,40.02737850787132,0,0,1,0,0,0,0,0,0,1,22.836410798150997,1
0,1,0,0,0,0,0,0,1.791759469228055,28.51474950566583,0,0,0,1,0,0,0,0,0,0,45.345183858646536,1
0,1,0,0,0,0,0,0,1.0986122886681098,50.00906703931858,0,0,0,0,0,0,1,0,0,0,217.87041972907676,0
0,1,0,0,0,0,0,0,0.0,19.093771389459274,0,0,0,0,0,0,0,1,0,0,260.979546322767,1
0,1,0,0,0,0,0,0,0.0,21.81196092225011,0,0,0,1,0,0,0,0,0,0,180.54415042585873,1
0,1,0,0,0,0,0,0,0.0,41.16084873374401,1,0,0,0,0,0,0,0,0,1,34.95429756598157,1
0,1,0,0,0,0,0,0,1.6094379124341003,34.8145106091718,1,0,0,0,0,0,0,0,0,0,0.18846205316320247,1
0,0,0,0,0,0,0,1,0.0,21.27358446142926,0,0,0,0,0,0,0,1,0,0,195.3019753119055,0
0,1,0,0,0,0,0,0,0.6931471805599453,22.626272371789998,1,0,0,0,0,0,0,0,0,0,159.32398209909041,0
0,0,0,0,1,0,0,0,0.6931471805599453,23.135739346464877,0,0,0,0,0,0,0,1,0,0,146.72218716361124,0
0,1,0,0,0,0,0,0,0.0,39.4113620807666,0,0,0,0,0,0,0,1,0,1,17.32831528939072,1
0,1,0,0,0,0,0,0,0.0,29.186741323801556,0,0,0,0,1,0,0,0,0,0,36.746527942372396,0
0,0,0,0,0,0,1,0,1.6094379124341003,21.53593429158111,1,0,0,0,0,0,0,0,0,0,188.03809964345524,1
0,1,0,0,0,0,0,0,1.6094379124341003,72.90155490278094,0,0,0,0,0,0,1,0,0,0,1417.7425449081973,0
0,0,1,0,0,0,0,0,1.3862943611198906,42.25606424442923,1,0,0,0,0,0,0,0,0,0,49.104095826190566,0
0,1,0,0,0,0,0,0,1.3862943611198906,32.33886448906127,0,0,0,0,1,0,0,0,0,0,8.466751466459181,1
1,1,0,0,0,0,0,0,0.0,25.086926762491444,0,0,0,0,0,1,0,0,0,0,103.26026904485592,0
0,1,0,0,0,0,0,0,1.9459101490553132,19.373051531168404,0,0,1,0,0,0,0,0,0,0,252.03407976732353,1
0,1,0,0,0,0,0,0,0.0,21.849675418916522,0,0,0,1,0,0,0,0,0,0,179.53205817766877,0
1,1,0,0,0,0,0,0,0.0,42.223134839151264,0,0,0,0,0,1,0,0,0,0,48.64367907016471,0
0,1,0,0,0,0,0,0,0.6931471805599453,21.17180013689254,0,0,0,0,0,0,1,0,0,0,198.1572170661579,1
0,1,0,0,0,0,0,0,1.9459101490553132,21.967619495779147,0,0,0,0,0,0,1,0,0,0,176.38531367082777,0
0,1,0,0,0,0,0,0,1.0986122886681098,19.959481582883363,0,0,0,1,0,0,0,0,0,0,233.75814411552417,1
0,1,0,0,0,0,0,0,0.0,21.850827819606053,0,0,0,0,0,0,1,0,0,0,179.50117757030836,1
0,0,1,0,0,0,0,0,0.0,27.76728268309377,1,0,0,0,0,0,0,0,0,0,55.97059916836588,0
0,1,0,0,0,0,0,0,0.0,61.24195068699775,0,0,0,0,0,0,0,1,0,0,675.6525761759814,0
0,0,0,0,0,1,0,0,0.6931471805599453,34.92133134332142,0,0,0,0,0,0,1,0,0,0,0.10712622589702724,1
0,0,0,0,1,0,0,0,0.6931471805599453,29.02473023930844,0,0,0,1,0,0,0,0,0,0,38.73696274941297,0
0,1,0,0,0,0,0,0,0.6931471805599453,28.490794800618552,0,0,0,0,0,0,0,1,0,0,45.66837406152601,1
0,0,0,0,0,1,0,0,0.6931471805599453,40.917180013689254,0,0,0,0,0,0,0,1,0,0,32.132427819451486,0
0,1,0,0,0,0,0,0,0.0,36.31093622455447,0,0,0,0,0,0,1,0,1,0,1.1284886230956541,1
0,1,0,0,0,0,0,0,0.0,38.43394934976044,0,0,0,1,0,0,0,0,0,1,10.146241693918336,1
0,1,0,0,0,0,0,0,0.0,36.0,0,0,0,0,0,0,1,0,0,0,0.5645527097468044,0
0,1,0,0,0,0,0,0,0.6931471805599453,20.060232717316907,1,0,0,0,0,0,0,0,0,0,230.68749625274495,0
0,1,0,0,0,0,0,0,0.6931471805599453,33.577098226734606,0,0,0,0,0,0,1,0,0,0,2.794027739498511,0
0,0,0,1,0,0,0,0,0.0,47.656265907420085,0,0,1,0,0,0,0,0,0,1,153.94935999732107,1
0,1,0,0,0,0,0,0,0.0,24.569472963723477,0,0,1,0,0,0,0,0,1,0,114.04445423296048,1
1,1,0,0,0,0,0,0,0.0,58.635625427789186,0,0,0,0,0,0,1,0,0,0,546.9514254332066,0
0,1,0,0,0,0,0,0,0.0,27.633127994524298,0,0,0,0,0,0,0,1,0,0,57.99591303162343,1
1,0,0,1,0,0,0,0,1.0986122886681098,61.158110882956876,0,0,0,1,0,0,0,0,0,0,671.3010559281668,0
0,1,0,0,0,0,0,0,0.0,35.3788475042462,0,0,0,0,0,0,0,1,0,0,0.016955876222625982,0
0,0,0,0,0,0,1,0,0.0,25.546905880041574,0,0,0,1,0,0,0,0,1,0,94.12350470636447,1
0,0,1,0,0,0,0,0,0.0,32.440793976728266,1,0,0,0,0,0,0,0,0,0,7.883958706083628,1
0,1,0,0,0,0,0,0,0.0,29.43002088244987,0,0,0,0,1,0,0,0,1,0,33.85624433333818,1
1,0,0,0,0,0,1,0,1.0986122886681098,44.584797132861816,0,0,0,1,0,0,0,0,0,0,87.16396495357286,0
0,1,0,0,0,0,0,0,0.0,29.720096078282253,0,0,0,0,0,0,1,0,0,0,30.564717985303187,0
0,1,0,0,0,0,0,0,1.6094379124341003,36.5681526795447,0,0,0,0,0,0,0,1,0,0,1.7411327836573398,1
0,1,0,0,0,0,0,0,1.9459101490553132,37.475364761578824,1,0,0,0,0,0,0,0,0,0,4.958335348773898,1
0,0,0,0,0,0,1,0,1.6094379124341003,32.92475292797931,0,0,0,1,0,0,0,0,0,0,5.400417534287807,0
0,0,0,0,0,0,1,0,1.3862943611198906,40.069837535173775,0,0,0,0,0,0,1,0,0,0,23.244015358403708,0
0,1,0,0,0,0,0,0,1.0986122886681098,38.87200547570158,0,0,0,0,0,0,1,0,0,0,13.128829742379775,0
0,1,0,0,0,0,0,0,0.0,31.305660664942835,0,0,0,0,0,0,0,1,0,0,15.547029045246665,1
0,0,0,0,0,1,0,0,0.6931471805599453,31.77549623545517,0,0,0,0,0,1,0,0,0,0,12.06267740871949,0
0,0,1,0,0,0,0,0,1.791759469228055,43.32271772885137,0,0,0,1,0,0,0,0,0,0,65.19084787362992,0
0,1,0,0,0,0,0,0,0.0,27.23017973483408,0,0,0,0,0,0,1,0,0,0,64.29558912594314,0
0,0,0,0,1,0,0,0,0.0,40.71184120465435,0,0,0,1,0,0,0,0,0,1,29.84664636724207,1
0,1,0,0,0,0,0,0,0.0,47.4148010621847,0,0,0,0,0,0,1,0,0,1,148.01565083974546,1
0,1,0,0,0,0,0,0,1.9459101490553132,41.503080082135526,0,0,0,0,0,0,1,0,0,0,39.118111142229324,1
0,0,0,0,1,0,0,0,1.3862943611198906,39.99080839480823,0,0,0,0,0,1,0,0,0,0,22.488229627675473,1
1,1,0,0,0,0,0,0,0.0,22.094455852156056,0,0,0,0,1,0,0,0,0,0,173.03237046596405,1
0,1,0,0,0,0,0,0,0.0,20.457282239460543,0,0,0,1,0,0,0,0,0,0,218.78405060727553,0
0,1,0,0,0,0,0,0,0.0,31.74189507440363,1,0,0,0,0,0,0,0,1,0,12.29720928705037,1
0,1,0,0,0,0,0,0,1.3862943611198906,34.75975359342916,0,0,1,0,0,0,0,0,0,0,0.23900285225876108,0
1,1,0,0,0,0,0,0,0.0,48.369515901082465,0,0,0,1,0,0,0,0,0,0,172.15757405970132,1
1,0,1,0,0,0,0,0,0.0,39.00068446269678,0,0,0,0,0,0,0,1,0,0,14.07789188184255,0
0,0,0,0,0,1,0,0,2.0794415416798357,42.42026009582478,0,0,0,0,0,0,1,0,0,0,51.432238456886886,1
0,1,0,0,0,0,0,0,0.6931471805599453,27.24491881511902,1,0,0,0,0,0,0,0,0,0,64.05943712024845,0
0,1,0,0,0,0,0,0,1.0986122886681098,68.93086926762491,0,0,0,0,0,0,0,1,0,0,1134.4930552770243,0
0,1,0,0,0,0,0,0,0.0,18.5160848733744,0,0,0,0,1,0,0,0,0,0,279.9781592146651,1
0,1,0,0,0,0,0,0,2.302585092994046,32.135360135118006,0,0,0,0,0,0,1,0,0,0,9.692466518045189,0
0,1,0,0,0,0,0,0,0.0,57.81727780312825,0,0,0,0,0,0,1,0,0,0,509.34373849404426,0
0,0,0,0,0,0,1,0,0.0,22.62012320328542,0,0,0,0,0,0,0,1,0,0,159.47925395342932,0
0,0,0,1,0,0,0,0,2.0794415416798357,24.213639788830584,1,0,0,0,0,0,0,0,0,0,121.77107016159151,1
1,0,0,0,1,0,0,0,0.0,46.34360027378508,0,0,0,0,0,0,0,1,0,0,123.0983038425488,0
0,1,0,0,0,0,0,0,0.0,25.037645448323065,0,0,0,0,0,0,0,1,0,0,104.26426214556736,0
0,1,0,0,0,0,0,0,0.0,18.209428061703044,0,0,0,1,0,0,0,0,0,0,290.33449719491006,1
1,1,0,0,0,0,0,0,0.6931471805599453,28.90525020914138,0,0,0,1,0,0,0,0,0,0,40.23850235199632,1
0,0,0,0,1,0,0,0,2.0794415416798357,28.31205687378001,1,0,0,0,0,0,0,0,0,0,48.11608520622,1
0,1,0,0,0,0,0,0,0.0,27.78097193702943,1,0,0,0,0,0,0,0,1,0,55.76595836171346,1
0,1,0,0,0,0,0,0,1.3862943611198906,21.163586584531142,0,0,0,0,1,0,0,0,0,0,198.38852613247957,1
0,1,0,0,0,0,0,0,1.6094379124341003,38.001368925393564,0,0,0,0,0,0,1,0,0,0,7.577556324464207,0
0,1,0,0,0,0,0,0,0.6931471805599453,54.74093235860775,0,0,0,0,1,0,0,0,0,0,379.9497431334532,0
0,1,0,0,0,0,0,0,1.0986122886681098,18.376454483230663,0,0,0,0,1,0,0,0,0,0,284.6704002431754,1
0,1,0,0,0,0,0,0,1.3862943611198906,23.978883185033084,0,0,0,0,0,0,1,0,0,0,127.00725577642339,0
0,0,0,0,0,0,0,1,0.0,36.85968514715948,0,0,0,0,0,0,0,1,0,0,2.59548975215011,1
0,1,0,0,0,0,0,0,0.0,66.25325119780972,0,0,0,1,0,0,0,0,0,0,961.2863636654562,0
0,1,0,0,0,0,0,0,0.6931471805599453,29.7569107600071,0,0,0,0,0,0,1,0,0,0,30.159010668450286,1
1,0,0,1,0,0,0,0,0.6931471805599453,27.871614413009862,1,0,0,0,0,0,0,0,0,0,54.4203998842488,0
0,0,0,0,0,0,1,0,1.0986122886681098,55.80784001318224,1,0,0,0,0,0,0,0,0,0,422.6810023430418,0
0,1,0,0,0,0,0,0,0.0,45.235511445737316,0,0,0,0,1,0,0,0,1,0,99.73774562313987,0
0,0,0,0,0,0,0,1,1.3862943611198906,21.978474788957335,0,0,0,0,1,0,0,0,0,0,176.09709292256156,1
0,0,0,0,0,0,0,1,1.9459101490553132,25.29226557152635,0,0,0,1,0,0,0,0,0,0,99.12924785141327,1
0,1,0,0,0,0,0,0,1.9459101490553132,44.93697486500874,0,0,0,0,0,0,1,0,0,0,93.86397249097774,0
0,1,0,0,0,0,0,0,2.3978952727983707,31.755497186097802,0,0,0,0,1,0,0,0,0,0,12.201996228774824,1
0,1,0,0,0,0,0,0,0.0,24.966461327857633,0,0,0,0,0,0,1,0,0,0,105.72304962816135,1
0,1,0,0,0,0,0,0,0.0,43.7419705554288,1,0,0,0,0,0,0,0,1,0,72.13678668572194,1
0,1,0,0,0,0,0,0,1.791759469228055,57.02201026060283,0,0,0,0,0,0,0,1,0,0,474.07996721582816,0
0,0,0,0,0,0,0,1,0.0,33.582477754962355,0,0,0,0,0,1,0,0,0,0,2.7760725442714294,0
0,1,0,0,0,0,0,0,1.3862943611198906,74.3426505501052,0,0,0,0,0,0,1,0,0,0,1528.3422259533468,0
1,1,0,0,0,0,0,0,1.0986122886681098,20.765220358962658,0,0,0,1,0,0,0,0,0,0,209.76923515630278,0
0,0,0,0,0,1,0,0,2.1972245773362196,38.01284863234213,0,0,0,0,0,0,1,0,0,0,7.640889316807258,1
1,1,0,0,0,0,0,0,0.0,47.83572895277207,1,0,0,0,0,0,0,0,0,0,158.43499023777957,0
0,0,0,1,0,0,0,0,0.0,40.85968514715948,0,0,0,1,0,0,0,0,0,1,31.48390874509129,1
0,0,0,0,0,1,0,0,0.6931471805599453,33.4757015742642,0,0,0,0,0,0,0,1,0,0,3.143285035599099,0
0,1,0,0,0,0,0,0,0.6931471805599453,28.332559225036125,1,0,0,0,0,0,0,0,0,0,47.832073321424275,0
0,1,0,0,0,0,0,0,1.0986122886681098,22.784394250513348,0,0,0,0,0,0,1,0,0,0,155.3572419464831,1
0,1,0,0,0,0,0,0,2.1972245773362196,18.42299794661191,0,0,0,1,0,0,0,0,0,0,283.1019873123715,1
